month,sido,sigungu,degree,gender,count
202604,서울특별시,동대문구,심하지 않은 장애,남자,5603
202604,서울특별시,동대문구,심하지 않은 장애,여자,4391
202604,서울특별시,중랑구,심한 장애,남자,4366
202604,서울특별시,중랑구,심한 장애,여자,2953
202604,서울특별시,중랑구,심하지 않은 장애,남자,7190
202604,서울특별시,중랑구,심하지 않은 장애,여자,5476
202604,서울특별시,성북구,심한 장애,남자,3460
202604,서울특별시,성북구,심한 장애,여자,2326
202604,서울특별시,성북구,심하지 않은 장애,남자,6121
202604,서울특별시,성북구,심하지 않은 장애,여자,4887
202604,서울특별시,강북구,심한 장애,남자,3565
202604,서울특별시,강북구,심한 장애,여자,2571
202604,서울특별시,강북구,심하지 않은 장애,남자,5726
202604,서울특별시,강북구,심하지 않은 장애,여자,4705
202604,서울특별시,도봉구,심한 장애,남자,3162
202604,서울특별시,도봉구,심한 장애,여자,2145
202604,서울특별시,도봉구,심하지 않은 장애,남자,5543
202604,서울특별시,도봉구,심하지 않은 장애,여자,4221
202604,서울특별시,노원구,심한 장애,남자,6212
202604,서울특별시,노원구,심한 장애,여자,4567
202604,서울특별시,노원구,심하지 않은 장애,남자,7633
202604,서울특별시,노원구,심하지 않은 장애,여자,6747
202604,서울특별시,은평구,심한 장애,남자,4952
202604,서울특별시,은평구,심한 장애,여자,3027
202604,서울특별시,은평구,심하지 않은 장애,남자,7259
202604,서울특별시,은평구,심하지 않은 장애,여자,5799
202604,서울특별시,서대문구,심한 장애,남자,2417
202604,서울특별시,서대문구,심한 장애,여자,1688
202604,서울특별시,서대문구,심하지 않은 장애,남자,4124
202604,서울특별시,서대문구,심하지 않은 장애,여자,3432
202604,서울특별시,마포구,심한 장애,남자,2670
202604,서울특별시,마포구,심한 장애,여자,1906
202604,서울특별시,마포구,심하지 않은 장애,남자,4133
202604,서울특별시,마포구,심하지 않은 장애,여자,3387
202604,서울특별시,양천구,심한 장애,남자,3586
202604,서울특별시,양천구,심한 장애,여자,2359
202604,서울특별시,양천구,심하지 않은 장애,남자,6681
202604,서울특별시,양천구,심하지 않은 장애,여자,5049
202604,서울특별시,강서구,심한 장애,남자,6605
202604,서울특별시,강서구,심한 장애,여자,4521
202604,서울특별시,강서구,심하지 않은 장애,남자,9264
202604,서울특별시,강서구,심하지 않은 장애,여자,7107
202604,서울특별시,구로구,심한 장애,남자,3915
202604,서울특별시,구로구,심한 장애,여자,2573
202604,서울특별시,구로구,심하지 않은 장애,남자,7524
202604,서울특별시,구로구,심하지 않은 장애,여자,5593
202604,서울특별시,금천구,심한 장애,남자,2458
202604,서울특별시,금천구,심한 장애,여자,1624
202604,서울특별시,금천구,심하지 않은 장애,남자,4794
202604,서울특별시,금천구,심하지 않은 장애,여자,3401
202604,서울특별시,영등포구,심한 장애,남자,2981
202604,서울특별시,영등포구,심한 장애,여자,1765
202604,서울특별시,영등포구,심하지 않은 장애,남자,5759
202604,서울특별시,영등포구,심하지 않은 장애,여자,4315
202604,서울특별시,동작구,심한 장애,남자,2880
202604,서울특별시,동작구,심한 장애,여자,1982
202604,서울특별시,동작구,심하지 않은 장애,남자,5029
202604,서울특별시,동작구,심하지 않은 장애,여자,3961
202604,서울특별시,관악구,심한 장애,남자,4118
202604,서울특별시,관악구,심한 장애,여자,2753
202604,서울특별시,관악구,심하지 않은 장애,남자,7427
202604,서울특별시,관악구,심하지 않은 장애,여자,5667
202604,서울특별시,서초구,심한 장애,남자,2402
202604,서울특별시,서초구,심한 장애,여자,1582
202604,서울특별시,서초구,심하지 않은 장애,남자,3593
202604,서울특별시,서초구,심하지 않은 장애,여자,2592
202604,서울특별시,강남구,심한 장애,남자,3932
202604,서울특별시,강남구,심한 장애,여자,2601
202604,서울특별시,강남구,심하지 않은 장애,남자,5101
202604,서울특별시,강남구,심하지 않은 장애,여자,3856
202604,서울특별시,송파구,심한 장애,남자,4723
202604,서울특별시,송파구,심한 장애,여자,2838
202604,서울특별시,송파구,심하지 않은 장애,남자,7317
202604,서울특별시,송파구,심하지 않은 장애,여자,5310
202604,서울특별시,강동구,심한 장애,남자,4530
202604,서울특별시,강동구,심한 장애,여자,2698
202604,서울특별시,강동구,심하지 않은 장애,남자,7116
202604,서울특별시,강동구,심하지 않은 장애,여자,5086
202604,부산광역시,중구,심한 장애,남자,489
202604,부산광역시,중구,심한 장애,여자,320
202604,부산광역시,중구,심하지 않은 장애,남자,897
202604,부산광역시,중구,심하지 않은 장애,여자,703
202604,부산광역시,서구,심한 장애,남자,1456
202604,부산광역시,서구,심한 장애,여자,937
202604,부산광역시,서구,심하지 않은 장애,남자,2313
202604,부산광역시,서구,심하지 않은 장애,여자,1767
202604,부산광역시,동구,심한 장애,남자,1236
202604,부산광역시,동구,심한 장애,여자,743
202604,부산광역시,동구,심하지 않은 장애,남자,2031
202604,부산광역시,동구,심하지 않은 장애,여자,1723
202604,부산광역시,영도구,심한 장애,남자,1885
202604,부산광역시,영도구,심한 장애,여자,1357
202604,부산광역시,영도구,심하지 않은 장애,남자,2839
202604,부산광역시,영도구,심하지 않은 장애,여자,2245
202604,부산광역시,부산진구,심한 장애,남자,4039
202604,부산광역시,부산진구,심한 장애,여자,2608
202604,부산광역시,부산진구,심하지 않은 장애,남자,6923
202604,부산광역시,부산진구,심하지 않은 장애,여자,5124
202604,부산광역시,동래구,심한 장애,남자,2701
202604,부산광역시,동래구,심한 장애,여자,1669
202604,부산광역시,동래구,심하지 않은 장애,남자,4377
202604,부산광역시,동래구,심하지 않은 장애,여자,3249
202604,부산광역시,남구,심한 장애,남자,2879
202604,부산광역시,남구,심한 장애,여자,1792
202604,부산광역시,남구,심하지 않은 장애,남자,4675
202604,부산광역시,남구,심하지 않은 장애,여자,3290
202604,부산광역시,북구,심한 장애,남자,3776
202604,부산광역시,북구,심한 장애,여자,2394
202604,부산광역시,북구,심하지 않은 장애,남자,5624
202604,부산광역시,북구,심하지 않은 장애,여자,3949
202604,부산광역시,해운대구,심한 장애,남자,3864
202604,부산광역시,해운대구,심한 장애,여자,2562
202604,부산광역시,해운대구,심하지 않은 장애,남자,6122
202604,부산광역시,해운대구,심하지 않은 장애,여자,4678
202604,부산광역시,사하구,심한 장애,남자,3945
202604,부산광역시,사하구,심한 장애,여자,2754
202604,부산광역시,사하구,심하지 않은 장애,남자,6462
202604,부산광역시,사하구,심하지 않은 장애,여자,4533
202604,부산광역시,금정구,심한 장애,남자,2466
202604,부산광역시,금정구,심한 장애,여자,1626
202604,부산광역시,금정구,심하지 않은 장애,남자,4054
202604,부산광역시,금정구,심하지 않은 장애,여자,3054
202604,부산광역시,강서구,심한 장애,남자,1283
202604,부산광역시,강서구,심한 장애,여자,734
202604,부산광역시,강서구,심하지 않은 장애,남자,2094
202604,부산광역시,강서구,심하지 않은 장애,여자,1307
202604,부산광역시,연제구,심한 장애,남자,2173
202604,부산광역시,연제구,심한 장애,여자,1484
202604,부산광역시,연제구,심하지 않은 장애,남자,3634
202604,부산광역시,연제구,심하지 않은 장애,여자,2803
202604,부산광역시,수영구,심한 장애,남자,1732
202604,부산광역시,수영구,심한 장애,여자,1273
202604,부산광역시,수영구,심하지 않은 장애,남자,2813
202604,부산광역시,수영구,심하지 않은 장애,여자,2230
202604,부산광역시,사상구,심한 장애,남자,3131
202604,부산광역시,사상구,심한 장애,여자,2005
202604,부산광역시,사상구,심하지 않은 장애,남자,4876
202604,부산광역시,사상구,심하지 않은 장애,여자,3145
202604,부산광역시,기장군,심한 장애,남자,2028
202604,부산광역시,기장군,심한 장애,여자,1324
202604,부산광역시,기장군,심하지 않은 장애,남자,3064
202604,부산광역시,기장군,심하지 않은 장애,여자,2279
202604,대구광역시,중구,심한 장애,남자,834
202604,대구광역시,중구,심한 장애,여자,662
202604,대구광역시,중구,심하지 않은 장애,남자,1549
202604,대구광역시,중구,심하지 않은 장애,여자,1257
202604,대구광역시,동구,심한 장애,남자,4436
202604,대구광역시,동구,심한 장애,여자,2876
202604,대구광역시,동구,심하지 않은 장애,남자,7513
202604,대구광역시,동구,심하지 않은 장애,여자,6018
202604,대구광역시,서구,심한 장애,남자,2392
202604,대구광역시,서구,심한 장애,여자,1568
202604,대구광역시,서구,심하지 않은 장애,남자,4513
202604,대구광역시,서구,심하지 않은 장애,여자,3494
202604,대구광역시,남구,심한 장애,남자,1822
202604,대구광역시,남구,심한 장애,여자,1329
202604,대구광역시,남구,심하지 않은 장애,남자,3379
202604,대구광역시,남구,심하지 않은 장애,여자,2747
202604,대구광역시,북구,심한 장애,남자,4755
202604,대구광역시,북구,심한 장애,여자,3172
202604,대구광역시,북구,심하지 않은 장애,남자,8512
202604,대구광역시,북구,심하지 않은 장애,여자,6041
202604,대구광역시,수성구,심한 장애,남자,3828
202604,대구광역시,수성구,심한 장애,여자,2780
202604,대구광역시,수성구,심하지 않은 장애,남자,6456
202604,대구광역시,수성구,심하지 않은 장애,여자,5008
202604,대구광역시,달서구,심한 장애,남자,6351
202604,대구광역시,달서구,심한 장애,여자,4132
202604,대구광역시,달서구,심하지 않은 장애,남자,10228
202604,대구광역시,달서구,심하지 않은 장애,여자,7629
202604,대구광역시,달성군,심한 장애,남자,2881
202604,대구광역시,달성군,심한 장애,여자,1962
202604,대구광역시,달성군,심하지 않은 장애,남자,4839
202604,대구광역시,달성군,심하지 않은 장애,여자,3409
202604,대구광역시,군위군,심한 장애,남자,412
202604,대구광역시,군위군,심한 장애,여자,287
202604,대구광역시,군위군,심하지 않은 장애,남자,976
202604,대구광역시,군위군,심하지 않은 장애,여자,877
202604,인천광역시,중구,심한 장애,남자,1462
202604,인천광역시,중구,심한 장애,여자,943
202604,인천광역시,중구,심하지 않은 장애,남자,2978
202604,인천광역시,중구,심하지 않은 장애,여자,1962
202604,인천광역시,동구,심한 장애,남자,892
202604,인천광역시,동구,심한 장애,여자,593
202604,인천광역시,동구,심하지 않은 장애,남자,1716
202604,인천광역시,동구,심하지 않은 장애,여자,1387
202604,인천광역시,미추홀구,심한 장애,남자,4767
202604,인천광역시,미추홀구,심한 장애,여자,3220
202604,인천광역시,미추홀구,심하지 않은 장애,남자,9413
202604,인천광역시,미추홀구,심하지 않은 장애,여자,6547
202604,인천광역시,연수구,심한 장애,남자,3256
202604,인천광역시,연수구,심한 장애,여자,2021
202604,인천광역시,연수구,심하지 않은 장애,남자,5387
202604,인천광역시,연수구,심하지 않은 장애,여자,3651
202604,인천광역시,남동구,심한 장애,남자,6029
202604,인천광역시,남동구,심한 장애,여자,3859
202604,인천광역시,남동구,심하지 않은 장애,남자,9787
202604,인천광역시,남동구,심하지 않은 장애,여자,7248
202604,인천광역시,부평구,심한 장애,남자,5991
202604,인천광역시,부평구,심한 장애,여자,4039
202604,인천광역시,부평구,심하지 않은 장애,남자,9849
202604,인천광역시,부평구,심하지 않은 장애,여자,7362
202604,인천광역시,계양구,심한 장애,남자,3133
202604,인천광역시,계양구,심한 장애,여자,2081
202604,인천광역시,계양구,심하지 않은 장애,남자,5673
202604,인천광역시,계양구,심하지 않은 장애,여자,3912
202604,인천광역시,서구,심한 장애,남자,5763
202604,인천광역시,서구,심한 장애,여자,3876
202604,인천광역시,서구,심하지 않은 장애,남자,10721
202604,인천광역시,서구,심하지 않은 장애,여자,6796
202604,인천광역시,강화군,심한 장애,남자,1245
202604,인천광역시,강화군,심한 장애,여자,831
202604,인천광역시,강화군,심하지 않은 장애,남자,2074
202604,인천광역시,강화군,심하지 않은 장애,여자,1644
202604,인천광역시,옹진군,심한 장애,남자,315
202604,인천광역시,옹진군,심한 장애,여자,173
202604,인천광역시,옹진군,심하지 않은 장애,남자,617
202604,인천광역시,옹진군,심하지 않은 장애,여자,445
202604,광주광역시,동구,심한 장애,남자,1214
202604,광주광역시,동구,심한 장애,여자,876
202604,광주광역시,동구,심하지 않은 장애,남자,1932
202604,광주광역시,동구,심하지 않은 장애,여자,1500
202604,광주광역시,서구,심한 장애,남자,3119
202604,광주광역시,서구,심한 장애,여자,2109
202604,광주광역시,서구,심하지 않은 장애,남자,4483
202604,광주광역시,서구,심하지 않은 장애,여자,3512
202604,광주광역시,남구,심한 장애,남자,2416
202604,광주광역시,남구,심한 장애,여자,1949
202604,광주광역시,남구,심하지 않은 장애,남자,3547
202604,광주광역시,남구,심하지 않은 장애,여자,3060
202604,광주광역시,북구,심한 장애,남자,5099
202604,광주광역시,북구,심한 장애,여자,3556
202604,광주광역시,북구,심하지 않은 장애,남자,7196
202604,광주광역시,북구,심하지 않은 장애,여자,5676
202604,광주광역시,광산구,심한 장애,남자,4322
202604,광주광역시,광산구,심한 장애,여자,2891
202604,광주광역시,광산구,심하지 않은 장애,남자,5947
202604,광주광역시,광산구,심하지 않은 장애,여자,4303
202604,대전광역시,동구,심한 장애,남자,3387
202604,대전광역시,동구,심한 장애,여자,2202
202604,대전광역시,동구,심하지 않은 장애,남자,4945
202604,대전광역시,동구,심하지 않은 장애,여자,3545
202604,대전광역시,중구,심한 장애,남자,3142
202604,대전광역시,중구,심한 장애,여자,2059
202604,대전광역시,중구,심하지 않은 장애,남자,4717
202604,대전광역시,중구,심하지 않은 장애,여자,3626
202604,대전광역시,서구,심한 장애,남자,4688
202604,대전광역시,서구,심한 장애,여자,3234
202604,대전광역시,서구,심하지 않은 장애,남자,7093
202604,대전광역시,서구,심하지 않은 장애,여자,5248
202604,대전광역시,유성구,심한 장애,남자,2999
202604,대전광역시,유성구,심한 장애,여자,1931
202604,대전광역시,유성구,심하지 않은 장애,남자,4462
202604,대전광역시,유성구,심하지 않은 장애,여자,3134
202604,대전광역시,대덕구,심한 장애,남자,2536
202604,대전광역시,대덕구,심한 장애,여자,1741
202604,대전광역시,대덕구,심하지 않은 장애,남자,3696
202604,대전광역시,대덕구,심하지 않은 장애,여자,2670
202604,울산광역시,중구,심한 장애,남자,2162
202604,울산광역시,중구,심한 장애,여자,1427
202604,울산광역시,중구,심하지 않은 장애,남자,4121
202604,울산광역시,중구,심하지 않은 장애,여자,2778
202604,울산광역시,남구,심한 장애,남자,2866
202604,울산광역시,남구,심한 장애,여자,1752
202604,울산광역시,남구,심하지 않은 장애,남자,4907
202604,울산광역시,남구,심하지 않은 장애,여자,3131
202604,울산광역시,동구,심한 장애,남자,1654
202604,울산광역시,동구,심한 장애,여자,1051
202604,울산광역시,동구,심하지 않은 장애,남자,2789
202604,울산광역시,동구,심하지 않은 장애,여자,1811
202604,울산광역시,북구,심한 장애,남자,2135
202604,울산광역시,북구,심한 장애,여자,1301
202604,울산광역시,북구,심하지 않은 장애,남자,3344
202604,울산광역시,북구,심하지 않은 장애,여자,2033
202604,울산광역시,울주군,심한 장애,남자,2679
202604,울산광역시,울주군,심한 장애,여자,1839
202604,울산광역시,울주군,심하지 않은 장애,남자,4243
202604,울산광역시,울주군,심하지 않은 장애,여자,2858
202604,세종특별자치시,세종특별자치시,심한 장애,남자,3142
202604,세종특별자치시,세종특별자치시,심한 장애,여자,1881
202604,세종특별자치시,세종특별자치시,심하지 않은 장애,남자,4744
202604,세종특별자치시,세종특별자치시,심하지 않은 장애,여자,3195
202604,경기도,수원시,심한 장애,남자,9922
202604,경기도,수원시,심한 장애,여자,6566
202604,경기도,수원시,심하지 않은 장애,남자,16468
202604,경기도,수원시,심하지 않은 장애,여자,11725
202604,경기도,성남시,심한 장애,남자,7815
202604,경기도,성남시,심한 장애,여자,5235
202604,경기도,성남시,심하지 않은 장애,남자,12857
202604,경기도,성남시,심하지 않은 장애,여자,9578
202604,경기도,의정부시,심한 장애,남자,4793
202604,경기도,의정부시,심한 장애,여자,3300
202604,경기도,의정부시,심하지 않은 장애,남자,8166
202604,경기도,의정부시,심하지 않은 장애,여자,6131
202604,경기도,안양시,심한 장애,남자,4475
202604,경기도,안양시,심한 장애,여자,2950
202604,경기도,안양시,심하지 않은 장애,남자,8451
202604,경기도,안양시,심하지 않은 장애,여자,6097
202604,경기도,부천시,심한 장애,남자,8334
202604,경기도,부천시,심한 장애,여자,5345
202604,경기도,부천시,심하지 않은 장애,남자,14191
202604,경기도,부천시,심하지 않은 장애,여자,9492
202604,경기도,광명시,심한 장애,남자,2795
202604,경기도,광명시,심한 장애,여자,1826
202604,경기도,광명시,심하지 않은 장애,남자,4686
202604,경기도,광명시,심하지 않은 장애,여자,3314
202604,경기도,평택시,심한 장애,남자,5575
202604,경기도,평택시,심한 장애,여자,3777
202604,경기도,평택시,심하지 않은 장애,남자,10336
202604,경기도,평택시,심하지 않은 장애,여자,6803
202604,경기도,동두천시,심한 장애,남자,1475
202604,경기도,동두천시,심한 장애,여자,1023
202604,경기도,동두천시,심하지 않은 장애,남자,2090
202604,경기도,동두천시,심하지 않은 장애,여자,1644
202604,경기도,안산시,심한 장애,남자,7258
202604,경기도,안산시,심한 장애,여자,4623
202604,경기도,안산시,심하지 않은 장애,남자,13058
202604,경기도,안산시,심하지 않은 장애,여자,8295
202604,경기도,고양시,심한 장애,남자,9330
202604,경기도,고양시,심한 장애,여자,6239
202604,경기도,고양시,심하지 않은 장애,남자,14737
202604,경기도,고양시,심하지 않은 장애,여자,11642
202604,경기도,과천시,심한 장애,남자,516
202604,경기도,과천시,심한 장애,여자,335
202604,경기도,과천시,심하지 않은 장애,남자,824
202604,경기도,과천시,심하지 않은 장애,여자,622
202604,경기도,구리시,심한 장애,남자,1797
202604,경기도,구리시,심한 장애,여자,1116
202604,경기도,구리시,심하지 않은 장애,남자,3300
202604,경기도,구리시,심하지 않은 장애,여자,2292
202604,경기도,남양주시,심한 장애,남자,7044
202604,경기도,남양주시,심한 장애,여자,4512
202604,경기도,남양주시,심하지 않은 장애,남자,12703
202604,경기도,남양주시,심하지 않은 장애,여자,9010
202604,경기도,오산시,심한 장애,남자,2287
202604,경기도,오산시,심한 장애,여자,1503
202604,경기도,오산시,심하지 않은 장애,남자,3604
202604,경기도,오산시,심하지 않은 장애,여자,2271
202604,경기도,시흥시,심한 장애,남자,4923
202604,경기도,시흥시,심한 장애,여자,3001
202604,경기도,시흥시,심하지 않은 장애,남자,9193
202604,경기도,시흥시,심하지 않은 장애,여자,5498
202604,경기도,군포시,심한 장애,남자,2466
202604,경기도,군포시,심한 장애,여자,1577
202604,경기도,군포시,심하지 않은 장애,남자,4376
202604,경기도,군포시,심하지 않은 장애,여자,3189
202604,경기도,의왕시,심한 장애,남자,1320
202604,경기도,의왕시,심한 장애,여자,881
202604,경기도,의왕시,심하지 않은 장애,남자,2542
202604,경기도,의왕시,심하지 않은 장애,여자,1841
202604,경기도,하남시,심한 장애,남자,2548
202604,경기도,하남시,심한 장애,여자,1649
202604,경기도,하남시,심하지 않은 장애,남자,4572
202604,경기도,하남시,심하지 않은 장애,여자,3194
202604,경기도,용인시,심한 장애,남자,8108
202604,경기도,용인시,심한 장애,여자,5830
202604,경기도,용인시,심하지 않은 장애,남자,14083
202604,경기도,용인시,심하지 않은 장애,여자,10135
202604,경기도,파주시,심한 장애,남자,5401
202604,경기도,파주시,심한 장애,여자,3516
202604,경기도,파주시,심하지 않은 장애,남자,8610
202604,경기도,파주시,심하지 않은 장애,여자,6172
202604,경기도,이천시,심한 장애,남자,2703
202604,경기도,이천시,심한 장애,여자,1694
202604,경기도,이천시,심하지 않은 장애,남자,3931
202604,경기도,이천시,심하지 않은 장애,여자,2588
202604,경기도,안성시,심한 장애,남자,2623
202604,경기도,안성시,심한 장애,여자,1665
202604,경기도,안성시,심하지 않은 장애,남자,4207
202604,경기도,안성시,심하지 않은 장애,여자,2832
202604,경기도,김포시,심한 장애,남자,4236
202604,경기도,김포시,심한 장애,여자,2556
202604,경기도,김포시,심하지 않은 장애,남자,7400
202604,경기도,김포시,심하지 않은 장애,여자,4850
202604,경기도,화성시,심한 장애,남자,7379
202604,경기도,화성시,심한 장애,여자,4590
202604,경기도,화성시,심하지 않은 장애,남자,13386
202604,경기도,화성시,심하지 않은 장애,여자,8043
202604,경기도,광주시,심한 장애,남자,3916
202604,경기도,광주시,심한 장애,여자,2459
202604,경기도,광주시,심하지 않은 장애,남자,7057
202604,경기도,광주시,심하지 않은 장애,여자,4470
202604,경기도,양주시,심한 장애,남자,3253
202604,경기도,양주시,심한 장애,여자,2200
202604,경기도,양주시,심하지 않은 장애,남자,5456
202604,경기도,양주시,심하지 않은 장애,여자,3671
202604,경기도,포천시,심한 장애,남자,2259
202604,경기도,포천시,심한 장애,여자,1433
202604,경기도,포천시,심하지 않은 장애,남자,3957
202604,경기도,포천시,심하지 않은 장애,여자,2581
202604,경기도,여주시,심한 장애,남자,1850
202604,경기도,여주시,심한 장애,여자,1149
202604,경기도,여주시,심하지 않은 장애,남자,2647
202604,경기도,여주시,심하지 않은 장애,여자,1843
202604,경기도,연천군,심한 장애,남자,702
202604,경기도,연천군,심한 장애,여자,450
202604,경기도,연천군,심하지 않은 장애,남자,1275
202604,경기도,연천군,심하지 않은 장애,여자,976
202604,경기도,가평군,심한 장애,남자,1217
202604,경기도,가평군,심한 장애,여자,818
202604,경기도,가평군,심하지 않은 장애,남자,1728
202604,경기도,가평군,심하지 않은 장애,여자,1227
202604,경기도,양평군,심한 장애,남자,1900
202604,경기도,양평군,심한 장애,여자,1219
202604,경기도,양평군,심하지 않은 장애,남자,3072
202604,경기도,양평군,심하지 않은 장애,여자,2209
202604,충청북도,청주시,심한 장애,남자,9542
202604,충청북도,청주시,심한 장애,여자,6471
202604,충청북도,청주시,심하지 않은 장애,남자,13992
202604,충청북도,청주시,심하지 않은 장애,여자,10293
202604,충청북도,충주시,심한 장애,남자,2948
202604,충청북도,충주시,심한 장애,여자,2044
202604,충청북도,충주시,심하지 않은 장애,남자,4642
202604,충청북도,충주시,심하지 않은 장애,여자,3593
202604,충청북도,제천시,심한 장애,남자,2321
202604,충청북도,제천시,심한 장애,여자,1480
202604,충청북도,제천시,심하지 않은 장애,남자,3684
202604,충청북도,제천시,심하지 않은 장애,여자,2750
202604,충청북도,보은군,심한 장애,남자,654
202604,충청북도,보은군,심한 장애,여자,391
202604,충청북도,보은군,심하지 않은 장애,남자,1100
202604,충청북도,보은군,심하지 않은 장애,여자,902
202604,충청북도,옥천군,심한 장애,남자,1072
202604,충청북도,옥천군,심한 장애,여자,753
202604,충청북도,옥천군,심하지 않은 장애,남자,1659
202604,충청북도,옥천군,심하지 않은 장애,여자,1416
202604,충청북도,영동군,심한 장애,남자,767
202604,충청북도,영동군,심한 장애,여자,589
202604,충청북도,영동군,심하지 않은 장애,남자,1503
202604,충청북도,영동군,심하지 않은 장애,여자,1234
202604,충청북도,증평군,심한 장애,남자,600
202604,충청북도,증평군,심한 장애,여자,376
202604,충청북도,증평군,심하지 않은 장애,남자,812
202604,충청북도,증평군,심하지 않은 장애,여자,607
202604,충청북도,진천군,심한 장애,남자,981
202604,충청북도,진천군,심한 장애,여자,680
202604,충청북도,진천군,심하지 않은 장애,남자,1667
202604,충청북도,진천군,심하지 않은 장애,여자,1200
202604,충청북도,괴산군,심한 장애,남자,691
202604,충청북도,괴산군,심한 장애,여자,519
202604,충청북도,괴산군,심하지 않은 장애,남자,1260
202604,충청북도,괴산군,심하지 않은 장애,여자,1044
202604,충청북도,음성군,심한 장애,남자,1884
202604,충청북도,음성군,심한 장애,여자,1311
202604,충청북도,음성군,심하지 않은 장애,남자,2450
202604,충청북도,음성군,심하지 않은 장애,여자,1591
202604,충청북도,단양군,심한 장애,남자,524
202604,충청북도,단양군,심한 장애,여자,343
202604,충청북도,단양군,심하지 않은 장애,남자,955
202604,충청북도,단양군,심하지 않은 장애,여자,733
202604,충청남도,천안시,심한 장애,남자,6463
202604,충청남도,천안시,심한 장애,여자,4491
202604,충청남도,천안시,심하지 않은 장애,남자,10226
202604,충청남도,천안시,심하지 않은 장애,여자,6669
202604,충청남도,공주시,심한 장애,남자,2001
202604,충청남도,공주시,심한 장애,여자,1359
202604,충청남도,공주시,심하지 않은 장애,남자,2829
202604,충청남도,공주시,심하지 않은 장애,여자,2235
202604,충청남도,보령시,심한 장애,남자,1958
202604,충청남도,보령시,심한 장애,여자,1223
202604,충청남도,보령시,심하지 않은 장애,남자,2830
202604,충청남도,보령시,심하지 않은 장애,여자,2328
202604,충청남도,아산시,심한 장애,남자,3868
202604,충청남도,아산시,심한 장애,여자,2499
202604,충청남도,아산시,심하지 않은 장애,남자,6071
202604,충청남도,아산시,심하지 않은 장애,여자,4241
202604,충청남도,서산시,심한 장애,남자,2126
202604,충청남도,서산시,심한 장애,여자,1429
202604,충청남도,서산시,심하지 않은 장애,남자,3891
202604,충청남도,서산시,심하지 않은 장애,여자,3052
202604,충청남도,논산시,심한 장애,남자,2179
202604,충청남도,논산시,심한 장애,여자,1642
202604,충청남도,논산시,심하지 않은 장애,남자,3243
202604,충청남도,논산시,심하지 않은 장애,여자,2642
202604,충청남도,계룡시,심한 장애,남자,361
202604,충청남도,계룡시,심한 장애,여자,252
202604,충청남도,계룡시,심하지 않은 장애,남자,641
202604,충청남도,계룡시,심하지 않은 장애,여자,497
202604,충청남도,당진시,심한 장애,남자,2159
202604,충청남도,당진시,심한 장애,여자,1430
202604,충청남도,당진시,심하지 않은 장애,남자,4229
202604,충청남도,당진시,심하지 않은 장애,여자,2848
202604,충청남도,금산군,심한 장애,남자,907
202604,충청남도,금산군,심한 장애,여자,569
202604,충청남도,금산군,심하지 않은 장애,남자,1539
202604,충청남도,금산군,심하지 않은 장애,여자,1383
202604,충청남도,부여군,심한 장애,남자,1386
202604,충청남도,부여군,심한 장애,여자,934
202604,충청남도,부여군,심하지 않은 장애,남자,2211
202604,충청남도,부여군,심하지 않은 장애,여자,1958
202604,충청남도,서천군,심한 장애,남자,1026
202604,충청남도,서천군,심한 장애,여자,693
202604,충청남도,서천군,심하지 않은 장애,남자,1786
202604,충청남도,서천군,심하지 않은 장애,여자,1639
202604,충청남도,청양군,심한 장애,남자,559
202604,충청남도,청양군,심한 장애,여자,404
202604,충청남도,청양군,심하지 않은 장애,남자,1042
202604,충청남도,청양군,심하지 않은 장애,여자,1012
202604,충청남도,홍성군,심한 장애,남자,1547
202604,충청남도,홍성군,심한 장애,여자,1017
202604,충청남도,홍성군,심하지 않은 장애,남자,2573
202604,충청남도,홍성군,심하지 않은 장애,여자,2120
202604,충청남도,예산군,심한 장애,남자,1328
202604,충청남도,예산군,심한 장애,여자,974
202604,충청남도,예산군,심하지 않은 장애,남자,2579
202604,충청남도,예산군,심하지 않은 장애,여자,2326
202604,충청남도,태안군,심한 장애,남자,955
202604,충청남도,태안군,심한 장애,여자,663
202604,충청남도,태안군,심하지 않은 장애,남자,1929
202604,충청남도,태안군,심하지 않은 장애,여자,1622
202604,전라북도,전주시,심한 장애,남자,1
202604,전라북도,임실군,심하지 않은 장애,여자,1
202604,전라북도,부안군,심하지 않은 장애,남자,2
202604,전라남도,목포시,심한 장애,남자,3056
202604,전라남도,목포시,심한 장애,여자,2109
202604,전라남도,목포시,심하지 않은 장애,남자,4305
202604,전라남도,목포시,심하지 않은 장애,여자,3806
202604,전라남도,여수시,심한 장애,남자,3612
202604,전라남도,여수시,심한 장애,여자,2455
202604,전라남도,여수시,심하지 않은 장애,남자,5811
202604,전라남도,여수시,심하지 않은 장애,여자,5046
202604,전라남도,순천시,심한 장애,남자,3221
202604,전라남도,순천시,심한 장애,여자,2292
202604,전라남도,순천시,심하지 않은 장애,남자,5532
202604,전라남도,순천시,심하지 않은 장애,여자,4309
202604,전라남도,나주시,심한 장애,남자,1906
202604,전라남도,나주시,심한 장애,여자,1358
202604,전라남도,나주시,심하지 않은 장애,남자,2496
202604,전라남도,나주시,심하지 않은 장애,여자,2341
202604,전라남도,광양시,심한 장애,남자,1725
202604,전라남도,광양시,심한 장애,여자,1141
202604,전라남도,광양시,심하지 않은 장애,남자,2834
202604,전라남도,광양시,심하지 않은 장애,여자,2205
